type,severity,matchup_id,seed,player_build_id,opponent_build_id,level,power,duration,winner,reason
LONG,REVIEW,L1_M0187,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0187:battle_lab_character_rework_20260525:summoner:L1:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0,L1_summoner_fixed,L1_defensive_occultist_fixed,1,100 vs 70,32.2,summoner,combatant_defeated
LONG,REVIEW,L1_M0188,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0188:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0:battle_lab_character_rework_20260525:summoner:L1:fixed:0,L1_defensive_occultist_fixed,L1_summoner_fixed,1,70 vs 100,32.2,summoner,combatant_defeated
LONG,REVIEW,L1_M0189,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0189:battle_lab_character_rework_20260525:summoner:L1:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1,L1_summoner_fixed,L1_defensive_occultist_r1,1,100 vs 100,32.2,summoner,combatant_defeated
LONG,REVIEW,L1_M0190,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0190:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1:battle_lab_character_rework_20260525:summoner:L1:fixed:0,L1_defensive_occultist_r1,L1_summoner_fixed,1,100 vs 100,32.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0191,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0191:battle_lab_character_rework_20260525:summoner:L1:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0,L1_summoner_fixed,L1_dot_pressure_fixed,1,100 vs 70,32.2,summoner,combatant_defeated
LONG,REVIEW,L1_M0192,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0192:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0:battle_lab_character_rework_20260525:summoner:L1:fixed:0,L1_dot_pressure_fixed,L1_summoner_fixed,1,70 vs 100,32.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0193,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0193:battle_lab_character_rework_20260525:summoner:L1:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L1:random:1,L1_summoner_fixed,L1_dot_pressure_r1,1,100 vs 70,32.2,summoner,combatant_defeated
LONG,REVIEW,L1_M0194,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0194:battle_lab_character_rework_20260525:dot_pressure:L1:random:1:battle_lab_character_rework_20260525:summoner:L1:fixed:0,L1_dot_pressure_r1,L1_summoner_fixed,1,70 vs 100,32.2,summoner,combatant_defeated
LONG,REVIEW,L1_M0195,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0195:battle_lab_character_rework_20260525:summoner:L1:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0,L1_summoner_fixed,L1_funeral_burst_fixed,1,100 vs 70,32.2,summoner,combatant_defeated
LONG,REVIEW,L1_M0196,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0196:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0:battle_lab_character_rework_20260525:summoner:L1:fixed:0,L1_funeral_burst_fixed,L1_summoner_fixed,1,70 vs 100,32.2,summoner,combatant_defeated
LONG,REVIEW,L1_M0197,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0197:battle_lab_character_rework_20260525:summoner:L1:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L1:random:1,L1_summoner_fixed,L1_funeral_burst_r1,1,100 vs 70,32.2,summoner,combatant_defeated
LONG,REVIEW,L1_M0198,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0198:battle_lab_character_rework_20260525:funeral_burst:L1:random:1:battle_lab_character_rework_20260525:summoner:L1:fixed:0,L1_funeral_burst_r1,L1_summoner_fixed,1,70 vs 100,32.2,summoner,combatant_defeated
LONG,REVIEW,L1_M0199,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0199:battle_lab_character_rework_20260525:summoner:L1:random:1:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0,L1_summoner_r1,L1_defensive_occultist_fixed,1,70 vs 70,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L1_M0199,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0199:battle_lab_character_rework_20260525:summoner:L1:random:1:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0,L1_summoner_r1,L1_defensive_occultist_fixed,1,70 vs 70,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0200,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0200:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0:battle_lab_character_rework_20260525:summoner:L1:random:1,L1_defensive_occultist_fixed,L1_summoner_r1,1,70 vs 70,36.2,summoner,combatant_defeated
ANTI_STALL,REVIEW,L1_M0200,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0200:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0:battle_lab_character_rework_20260525:summoner:L1:random:1,L1_defensive_occultist_fixed,L1_summoner_r1,1,70 vs 70,36.2,summoner,combatant_defeated
LONG,REVIEW,L1_M0201,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0201:battle_lab_character_rework_20260525:summoner:L1:random:1:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1,L1_summoner_r1,L1_defensive_occultist_r1,1,70 vs 100,32.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0202,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0202:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1:battle_lab_character_rework_20260525:summoner:L1:random:1,L1_defensive_occultist_r1,L1_summoner_r1,1,100 vs 70,32.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0203,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0203:battle_lab_character_rework_20260525:summoner:L1:random:1:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0,L1_summoner_r1,L1_dot_pressure_fixed,1,70 vs 70,32.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0204,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0204:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0:battle_lab_character_rework_20260525:summoner:L1:random:1,L1_dot_pressure_fixed,L1_summoner_r1,1,70 vs 70,32.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0205,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0205:battle_lab_character_rework_20260525:summoner:L1:random:1:battle_lab_character_rework_20260525:dot_pressure:L1:random:1,L1_summoner_r1,L1_dot_pressure_r1,1,70 vs 70,36.2,dot_pressure,combatant_defeated
ANTI_STALL,REVIEW,L1_M0205,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0205:battle_lab_character_rework_20260525:summoner:L1:random:1:battle_lab_character_rework_20260525:dot_pressure:L1:random:1,L1_summoner_r1,L1_dot_pressure_r1,1,70 vs 70,36.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0206,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0206:battle_lab_character_rework_20260525:dot_pressure:L1:random:1:battle_lab_character_rework_20260525:summoner:L1:random:1,L1_dot_pressure_r1,L1_summoner_r1,1,70 vs 70,36.2,summoner,combatant_defeated
ANTI_STALL,REVIEW,L1_M0206,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0206:battle_lab_character_rework_20260525:dot_pressure:L1:random:1:battle_lab_character_rework_20260525:summoner:L1:random:1,L1_dot_pressure_r1,L1_summoner_r1,1,70 vs 70,36.2,summoner,combatant_defeated
LONG,REVIEW,L1_M0207,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0207:battle_lab_character_rework_20260525:summoner:L1:random:1:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0,L1_summoner_r1,L1_funeral_burst_fixed,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0208,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0208:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0:battle_lab_character_rework_20260525:summoner:L1:random:1,L1_funeral_burst_fixed,L1_summoner_r1,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0209,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0209:battle_lab_character_rework_20260525:summoner:L1:random:1:battle_lab_character_rework_20260525:funeral_burst:L1:random:1,L1_summoner_r1,L1_funeral_burst_r1,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0210,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0210:battle_lab_character_rework_20260525:funeral_burst:L1:random:1:battle_lab_character_rework_20260525:summoner:L1:random:1,L1_funeral_burst_r1,L1_summoner_r1,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0211,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0211:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1,L1_defensive_occultist_fixed,L1_defensive_occultist_r1,1,70 vs 100,32.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0212,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0212:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0,L1_defensive_occultist_r1,L1_defensive_occultist_fixed,1,100 vs 70,32.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0213,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0213:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0,L1_defensive_occultist_fixed,L1_dot_pressure_fixed,1,70 vs 70,32.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0214,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0214:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0,L1_dot_pressure_fixed,L1_defensive_occultist_fixed,1,70 vs 70,32.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0215,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0215:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L1:random:1,L1_defensive_occultist_fixed,L1_dot_pressure_r1,1,70 vs 70,36.2,dot_pressure,combatant_defeated
ANTI_STALL,REVIEW,L1_M0215,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0215:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L1:random:1,L1_defensive_occultist_fixed,L1_dot_pressure_r1,1,70 vs 70,36.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0216,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0216:battle_lab_character_rework_20260525:dot_pressure:L1:random:1:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0,L1_dot_pressure_r1,L1_defensive_occultist_fixed,1,70 vs 70,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L1_M0216,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0216:battle_lab_character_rework_20260525:dot_pressure:L1:random:1:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0,L1_dot_pressure_r1,L1_defensive_occultist_fixed,1,70 vs 70,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0217,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0217:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0,L1_defensive_occultist_fixed,L1_funeral_burst_fixed,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0218,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0218:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0,L1_funeral_burst_fixed,L1_defensive_occultist_fixed,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0219,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0219:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L1:random:1,L1_defensive_occultist_fixed,L1_funeral_burst_r1,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0220,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0220:battle_lab_character_rework_20260525:funeral_burst:L1:random:1:battle_lab_character_rework_20260525:defensive_occultist:L1:fixed:0,L1_funeral_burst_r1,L1_defensive_occultist_fixed,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0221,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0221:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0,L1_defensive_occultist_r1,L1_dot_pressure_fixed,1,100 vs 70,32.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0222,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0222:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1,L1_dot_pressure_fixed,L1_defensive_occultist_r1,1,70 vs 100,32.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0223,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0223:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1:battle_lab_character_rework_20260525:dot_pressure:L1:random:1,L1_defensive_occultist_r1,L1_dot_pressure_r1,1,100 vs 70,32.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0224,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0224:battle_lab_character_rework_20260525:dot_pressure:L1:random:1:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1,L1_dot_pressure_r1,L1_defensive_occultist_r1,1,70 vs 100,32.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0225,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0225:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0,L1_defensive_occultist_r1,L1_funeral_burst_fixed,1,100 vs 70,32.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0226,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0226:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1,L1_funeral_burst_fixed,L1_defensive_occultist_r1,1,70 vs 100,32.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0227,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0227:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1:battle_lab_character_rework_20260525:funeral_burst:L1:random:1,L1_defensive_occultist_r1,L1_funeral_burst_r1,1,100 vs 70,32.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0228,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0228:battle_lab_character_rework_20260525:funeral_burst:L1:random:1:battle_lab_character_rework_20260525:defensive_occultist:L1:random:1,L1_funeral_burst_r1,L1_defensive_occultist_r1,1,70 vs 100,32.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L1_M0229,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0229:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L1:random:1,L1_dot_pressure_fixed,L1_dot_pressure_r1,1,70 vs 70,32.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0230,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0230:battle_lab_character_rework_20260525:dot_pressure:L1:random:1:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0,L1_dot_pressure_r1,L1_dot_pressure_fixed,1,70 vs 70,32.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0231,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0231:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0,L1_dot_pressure_fixed,L1_funeral_burst_fixed,1,70 vs 70,32.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0232,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0232:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0,L1_funeral_burst_fixed,L1_dot_pressure_fixed,1,70 vs 70,32.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0233,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0233:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L1:random:1,L1_dot_pressure_fixed,L1_funeral_burst_r1,1,70 vs 70,32.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0234,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0234:battle_lab_character_rework_20260525:funeral_burst:L1:random:1:battle_lab_character_rework_20260525:dot_pressure:L1:fixed:0,L1_funeral_burst_r1,L1_dot_pressure_fixed,1,70 vs 70,32.2,dot_pressure,combatant_defeated
LONG,REVIEW,L1_M0235,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0235:battle_lab_character_rework_20260525:dot_pressure:L1:random:1:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0,L1_dot_pressure_r1,L1_funeral_burst_fixed,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0236,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0236:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L1:random:1,L1_funeral_burst_fixed,L1_dot_pressure_r1,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0237,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0237:battle_lab_character_rework_20260525:dot_pressure:L1:random:1:battle_lab_character_rework_20260525:funeral_burst:L1:random:1,L1_dot_pressure_r1,L1_funeral_burst_r1,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0238,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0238:battle_lab_character_rework_20260525:funeral_burst:L1:random:1:battle_lab_character_rework_20260525:dot_pressure:L1:random:1,L1_funeral_burst_r1,L1_dot_pressure_r1,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0239,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0239:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L1:random:1,L1_funeral_burst_fixed,L1_funeral_burst_r1,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L1_M0240,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L1_M0240:battle_lab_character_rework_20260525:funeral_burst:L1:random:1:battle_lab_character_rework_20260525:funeral_burst:L1:fixed:0,L1_funeral_burst_r1,L1_funeral_burst_fixed,1,70 vs 70,35.2,funeral_burst,combatant_defeated
LONG,REVIEW,L3_M0001,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0001:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L3:random:1,L3_starter_instrument_fixed,L3_starter_instrument_r1,3,182 vs 210,35.2,starter_instrument,combatant_defeated
LONG,REVIEW,L3_M0002,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0002:battle_lab_character_rework_20260525:starter_instrument:L3:random:1:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0,L3_starter_instrument_r1,L3_starter_instrument_fixed,3,210 vs 182,35.2,starter_instrument,combatant_defeated
LONG,REVIEW,L3_M0007,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0007:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0:battle_lab_character_rework_20260525:elemental_mixer:L3:fixed:0,L3_starter_instrument_fixed,L3_elemental_mixer_fixed,3,182 vs 182,36.2,elemental_mixer,combatant_defeated
ANTI_STALL,REVIEW,L3_M0007,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0007:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0:battle_lab_character_rework_20260525:elemental_mixer:L3:fixed:0,L3_starter_instrument_fixed,L3_elemental_mixer_fixed,3,182 vs 182,36.2,elemental_mixer,combatant_defeated
LONG,REVIEW,L3_M0008,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0008:battle_lab_character_rework_20260525:elemental_mixer:L3:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0,L3_elemental_mixer_fixed,L3_starter_instrument_fixed,3,182 vs 182,36.2,starter_instrument,combatant_defeated
ANTI_STALL,REVIEW,L3_M0008,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0008:battle_lab_character_rework_20260525:elemental_mixer:L3:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0,L3_elemental_mixer_fixed,L3_starter_instrument_fixed,3,182 vs 182,36.2,starter_instrument,combatant_defeated
LONG,REVIEW,L3_M0019,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0019:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L3:fixed:0,L3_starter_instrument_fixed,L3_defensive_occultist_fixed,3,182 vs 182,36.2,defensive_occultist,combatant_defeated
ANTI_STALL,REVIEW,L3_M0019,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0019:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0:battle_lab_character_rework_20260525:defensive_occultist:L3:fixed:0,L3_starter_instrument_fixed,L3_defensive_occultist_fixed,3,182 vs 182,36.2,defensive_occultist,combatant_defeated
LONG,REVIEW,L3_M0020,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0020:battle_lab_character_rework_20260525:defensive_occultist:L3:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0,L3_defensive_occultist_fixed,L3_starter_instrument_fixed,3,182 vs 182,36.2,starter_instrument,combatant_defeated
ANTI_STALL,REVIEW,L3_M0020,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0020:battle_lab_character_rework_20260525:defensive_occultist:L3:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0,L3_defensive_occultist_fixed,L3_starter_instrument_fixed,3,182 vs 182,36.2,starter_instrument,combatant_defeated
LONG,REVIEW,L3_M0023,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0023:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0:battle_lab_character_rework_20260525:dot_pressure:L3:fixed:0,L3_starter_instrument_fixed,L3_dot_pressure_fixed,3,182 vs 182,35.2,dot_pressure,combatant_defeated
LONG,REVIEW,L3_M0024,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0024:battle_lab_character_rework_20260525:dot_pressure:L3:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0,L3_dot_pressure_fixed,L3_starter_instrument_fixed,3,182 vs 182,35.2,dot_pressure,combatant_defeated
LONG,REVIEW,L3_M0027,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0027:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L3:fixed:0,L3_starter_instrument_fixed,L3_funeral_burst_fixed,3,182 vs 182,36.2,funeral_burst,combatant_defeated
ANTI_STALL,REVIEW,L3_M0027,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0027:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0:battle_lab_character_rework_20260525:funeral_burst:L3:fixed:0,L3_starter_instrument_fixed,L3_funeral_burst_fixed,3,182 vs 182,36.2,funeral_burst,combatant_defeated
LONG,REVIEW,L3_M0028,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0028:battle_lab_character_rework_20260525:funeral_burst:L3:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0,L3_funeral_burst_fixed,L3_starter_instrument_fixed,3,182 vs 182,36.2,starter_instrument,combatant_defeated
ANTI_STALL,REVIEW,L3_M0028,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0028:battle_lab_character_rework_20260525:funeral_burst:L3:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L3:fixed:0,L3_funeral_burst_fixed,L3_starter_instrument_fixed,3,182 vs 182,36.2,starter_instrument,combatant_defeated
LONG,REVIEW,L3_M0035,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0035:battle_lab_character_rework_20260525:starter_instrument:L3:random:1:battle_lab_character_rework_20260525:elemental_mixer:L3:fixed:0,L3_starter_instrument_r1,L3_elemental_mixer_fixed,3,210 vs 182,35.2,starter_instrument,combatant_defeated
LONG,REVIEW,L3_M0036,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0036:battle_lab_character_rework_20260525:elemental_mixer:L3:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L3:random:1,L3_elemental_mixer_fixed,L3_starter_instrument_r1,3,182 vs 210,35.2,starter_instrument,combatant_defeated
LONG,REVIEW,L3_M0047,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0047:battle_lab_character_rework_20260525:starter_instrument:L3:random:1:battle_lab_character_rework_20260525:defensive_occultist:L3:fixed:0,L3_starter_instrument_r1,L3_defensive_occultist_fixed,3,210 vs 182,35.2,starter_instrument,combatant_defeated
LONG,REVIEW,L3_M0048,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0048:battle_lab_character_rework_20260525:defensive_occultist:L3:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L3:random:1,L3_defensive_occultist_fixed,L3_starter_instrument_r1,3,182 vs 210,35.2,starter_instrument,combatant_defeated
LONG,REVIEW,L3_M0051,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0051:battle_lab_character_rework_20260525:starter_instrument:L3:random:1:battle_lab_character_rework_20260525:dot_pressure:L3:fixed:0,L3_starter_instrument_r1,L3_dot_pressure_fixed,3,210 vs 182,35.2,starter_instrument,combatant_defeated
LONG,REVIEW,L3_M0052,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0052:battle_lab_character_rework_20260525:dot_pressure:L3:fixed:0:battle_lab_character_rework_20260525:starter_instrument:L3:random:1,L3_dot_pressure_fixed,L3_starter_instrument_r1,3,182 vs 210,35.2,dot_pressure,combatant_defeated
LONG,REVIEW,L3_M0055,battle_lab:draxos_mobile_battle_lab_v4_source_identity:L3_M0055:battle_lab_character_rework_20260525:starter_instrument:L3:random:1:battle_lab_character_rework_20260525:funeral_burst:L3:fixed:0,L3_starter_instrument_r1,L3_funeral_burst_fixed,3,210 vs 182,35.2,starter_instrument,combatant_defeated
